Name,Location,Contact Persons,Affiliation,Source
NorthParkBrazilianJiuJitsu,"3363 El Cajon Blvd,",PAULETE CELEBRADO,,https://smoothcomp.com/en/club/9787
TeamRandoriMartialArts,"1989 West Street,",Alfred Hogan,,https://smoothcomp.com/en/club/9874
GracieBarraWestIsland,Canada,,,https://smoothcomp.com/en/club/9931
LasVegasKravMaga,United States,,,https://smoothcomp.com/en/club/9957
MarceloGarciaCT,United States,,,https://smoothcomp.com/en/club/10200
Soulfighters,United States,,,https://smoothcomp.com/en/club/10206
OregonTriadBrazilianJiu-Jitsu,"1245 Washington St SW,",Vladimir Fox-Cisco,,https://smoothcomp.com/en/club/16360
GroundZeroFightingSystems,"Unnamed Road,",Vladimir Jean-Philippe,,https://smoothcomp.com/en/club/16383
MountainHomeJiuJitsu,590 N 2nd E St.,Drew Halub,,https://smoothcomp.com/en/club/16403
GustavoRodriguesBrazilianJiu-Jitsu,"3361 South 200 East, Unit 3",Jamie Rydalch,,https://smoothcomp.com/en/club/16502
GracieBradenton,"5268 FL-64,",Sonny Parlin,,https://smoothcomp.com/en/club/16551
BehringJiuJitsuNewYork,"22519 State Route 342,",Dana Dodson,,https://smoothcomp.com/en/club/16756
RushMMA,"310 6th St,",Bubby Mitchell,,https://smoothcomp.com/en/club/16793
TheFightLabUSA,"801 Palisade Ave,",Justin Lee,,https://smoothcomp.com/en/club/16794
FactoryXMuayThai/MMA/BJJ,"4731 S Santa Fe Cir,",Kat Johnson,,https://smoothcomp.com/en/club/16891
PrecisionJiuJitsuSpringMount,"845 Gravel Pike, Collegeville, PA 19426,",,,https://smoothcomp.com/en/club/16917
MotiveJiu-Jitsu,"3652 Reliance Dr,",Conrad Jordan,,https://smoothcomp.com/en/club/17242
10thplanetredlands,"823 W Colton Ave,",Rick Marshall,,https://smoothcomp.com/en/club/17293
KDojoWarriorTribeMMA,25 West Greenbrook Road,Murat Keshtov,,https://smoothcomp.com/en/club/17370
AnacondaAcademy,"13428 S. Normandie Ave,",JOVANY VARELA,,https://smoothcomp.com/en/club/17437
BYUSection5,"N. Eldon Tanner Building,",Michael Pease,,https://smoothcomp.com/en/club/17500
TigerSchulmann,United States,,,https://smoothcomp.com/en/club/17581
SilverFox,United States,,,https://smoothcomp.com/en/club/17590
AlphaKravMaga,United States,,,https://smoothcomp.com/en/club/17594
SoCalFightFactory,"2027 E Palmdale Blvd,",Marco Guzman,,https://smoothcomp.com/en/club/17609
HJA,"99-850 Iwaena St, Aiea, HI 96701,",Chris Nitta,,https://smoothcomp.com/en/club/17645
FightingChanceAcademy,"1216 Broadway,",Ryan Morales,,https://smoothcomp.com/en/club/10545
GracieBarraSouthlakeTexas,"480 W. Southlake Blvd., Suite 111,",Alex Ciunciusky,,https://smoothcomp.com/en/club/10815
StriveJiu-Jitsu&FitnessAcademy,"651 N Cherokee Ln,",Christopher Ortiz,,https://smoothcomp.com/en/club/10862
GorillaBJJAcademy,United States,Craig Brexel,,https://smoothcomp.com/en/club/10938
GracieWesleychapel,"24720 sr 54 Lutz, fl 33559,",Wrick Tomas,,https://smoothcomp.com/en/club/11237
CalvertMMA/LineageBJJ,"25 Dalrymple Rd,",Seth Caron,,https://smoothcomp.com/en/club/11283
Villanuevagrapplingarts,"8312 lake Murray Blvd ste. L&M,",Julio Villanueva,,https://smoothcomp.com/en/club/11507
ProEdgeMMA,United States,,,https://smoothcomp.com/en/club/11669
Practicalmma,"2909 Sparrows Point rd,",Christopher Clark,,https://smoothcomp.com/en/club/11783
LakeEffectMartialArts,United States,,,https://smoothcomp.com/en/club/12004
360JiuJitsu,"2576 W Camp Wisdom Rd,",Casey Gray,,https://smoothcomp.com/en/club/16976
Graciecharlottesville,"1646 Seminole Trail,",Alex Brown,,https://smoothcomp.com/en/club/17132
FreeFormMMA,"228 Colt Ln,",Dragon Smith,,https://smoothcomp.com/en/club/17158
PalmBrazilianJiuJitsu,"3365 Freeland Rd,",Carl Rabideau,,https://smoothcomp.com/en/club/17196
StraightBlastGymEdmonton,"11714 Fort Rd NW,",Steve Winjet,,https://smoothcomp.com/en/club/17295
AnacondaAcademy,"13428 S. Normandie Ave,",JOVANY VARELA,,https://smoothcomp.com/en/club/17437
MarcusSoaresBJJ,"910 Richards St Suite 201, Vancouver, BC V6B 3C1,",Dana Adams,,https://smoothcomp.com/en/club/17459
BYUSection2,"N. Eldon Tanner Building,",Michael Pease,,https://smoothcomp.com/en/club/17497
BYUSection3,"N. Eldon Tanner Building,",Michael Pease,,https://smoothcomp.com/en/club/17498
NovaMenteAcademy,"2761 W Oxford Ave #7,",Troy Everett,,https://smoothcomp.com/en/club/17528
Evolutionarymartialarts/Marcelomeleirobjj,"111 main street,",,,https://smoothcomp.com/en/club/17689
Extrememmahouma,"Houma,",Braydon Verdin,,https://smoothcomp.com/en/club/17713
SubForceBJJ,"718 Ridge Road,",BRANDON VALDES,,https://smoothcomp.com/en/club/17770
SBGWhitefish,"6550 US-93,",Kristin Downing,,https://smoothcomp.com/en/club/17865
NorthJerseyMixedMartialArtsAcademy,"725 NJ-15,",Richie Kamber,,https://smoothcomp.com/en/club/18025
PuraVida,"4125 N Richards St,",Ry Kermendy,,https://smoothcomp.com/en/club/18072
T.O.S.SAcademy,"2003 sw regional airport blvd ,",Shawn Pretat,,https://smoothcomp.com/en/club/18341
SouthTexasGrapplingTeam,"2402 US-77 BUS,",Juan Caballero Jr.,,https://smoothcomp.com/en/club/18393
MagnessBrazilianJiu-Jitsu,"621 Jealouse Way,",Michael Magness,,https://smoothcomp.com/en/club/18755
DivinusLuxJiuJitsu,"1013 W Alexander Rd, Greenwood, SC 29646,",Joshua Cook,,https://smoothcomp.com/en/club/18898
BrazilianTopTeamCharlotte,"4311 South Blvd,",Kent Zhang,,https://smoothcomp.com/en/club/12460
GripGameJiuJitsu,"208 W Main Street,",Elijah Beck,,https://smoothcomp.com/en/club/12533
GuerrasHouseOfWarriors,"206 E House St,",GHOW GHOW,,https://smoothcomp.com/en/club/14855
AlliancePortHuron,"924 Military Street,",Adam Bruno,,https://smoothcomp.com/en/club/15241
GreenwoodJiuJitsu,Canada,Kane Pereira,,https://smoothcomp.com/en/club/15342
SamuraiBrazilianJiuJitsu,"2125 S Winchester Blvd,",JP Rastrullo,,https://smoothcomp.com/en/club/15610
GraysHarborGrapplingAcademy,"320 W Market St,",Joseph Marchie,,https://smoothcomp.com/en/club/15645
OutliersJiu-Jitsu,United States,,,https://smoothcomp.com/en/club/16239
FactoryXMuayThai/MMA/BJJ,"4731 S Santa Fe Cir,",Kat Johnson,,https://smoothcomp.com/en/club/16891
80/20Jiu-Jitsu-Edinburg,"311 W University Dr,",Eric Martinez,,https://smoothcomp.com/en/club/18046
Fighteria,"1104 Thorpe Ln,",Gleidson Cutis,,https://smoothcomp.com/en/club/17622
MANOJIUJITSU,"2752 Woodlawn Dr,",,,https://smoothcomp.com/en/club/17630
RenzoGraciePocono,"525 Main Street Stroudsburg, Pa. 18360,",Edwin Rodriguez,,https://smoothcomp.com/en/club/17955
MomentumBJJ,"6955 boul taschereau suite 008,",Vittia Thong,,https://smoothcomp.com/en/club/17964
FightClubjiu-jitsu,"1640 Schlosser St,",KARIM ABOURAYYA,,https://smoothcomp.com/en/club/18005
GracieJiu-jitsuMinot,"515 20th Ave SE,",Jesse Ward,,https://smoothcomp.com/en/club/18083
BellinghamBJJ,"203 W Holly St,",Jeff Shaw,,https://smoothcomp.com/en/club/18625
MagnessBrazilianJiu-Jitsu,"621 Jealouse Way,",Michael Magness,,https://smoothcomp.com/en/club/18755
DoublePhoenixJiuJitsu,"45714 Oakbrook Ct,",Kyle Youngman,,https://smoothcomp.com/en/club/18780
WolverineBrasa,"110 Baird Pkwy,",,,https://smoothcomp.com/en/club/18899
TNTMartialArtsSC,"1330 Knox Abbott Dr,",Tim Goodwin,,https://smoothcomp.com/en/club/19063
TeamAmericanJujitsu/Crawford'sBJJ,"11301 W 88th St,",Steve Crawford,,https://smoothcomp.com/en/club/19081
Brunson'sMMA&Fitness,3500 oleander drive,Vincent Morelli,,https://smoothcomp.com/en/club/19135
MATC,"760 Wire Rd,",Ann McSweeney,,https://smoothcomp.com/en/club/19152
RenzoGracieWhitestone,"132-29 14th Ave,",Angela Mora,,https://smoothcomp.com/en/club/19225
Le-Jitsu,"Caldwell,",,,https://smoothcomp.com/en/club/19355
EmbraceMartialArts,"1608 Heritage Commerce Ct,",Kate Walsh,,https://smoothcomp.com/en/club/19364
Madhouse,"2020 E 11th St,",,,https://smoothcomp.com/en/club/19405
KuzushiClubBJJPensacola,"440 E Heinberg St,",Jackson Tharpe,,https://smoothcomp.com/en/club/19442
RoninFitness,"800 Wisconsin St Mailbox #3,",Samuel Gaier,,https://smoothcomp.com/en/club/19482
YamasakiLeesburg-IronHideAcademy,"12 Fairfax St SE,",Michael Raskovskiy,,https://smoothcomp.com/en/club/20414
WarriorWay,"3100 Old Farm Ln,",Anna Edwards,,https://smoothcomp.com/en/club/20595
AlamedaJiuJitsu,"16-180 Mikahala Pl,",Rylee Hoopii-Manuel,,https://smoothcomp.com/en/club/20798
Shorty's,"3826 Lancaster Ave,",Michael Short,,https://smoothcomp.com/en/club/23817
10thPlanetScottsdale,"14202 N Scottsdale Rd suite 100,",Steeyle Levine,,https://smoothcomp.com/en/club/23911
JourneysMartialArtsAcademy,"415 W 6th St,",Mychal Clark,,https://smoothcomp.com/en/club/25436
RiceBrothers,2445 Athens Avenue,,,https://smoothcomp.com/en/club/25492
NEWERAJiuJitsuAcademy,"524 Malley Dr,",Matt Sierra,,https://smoothcomp.com/en/club/29258
SilverfoxJiu-JitsuHawaii(Wahiawa),"1670 Wilikina Dr,",Garry Nakamura,,https://smoothcomp.com/en/club/29491
RojasMuayThai,3342 Broadway Blvd Ste 102,Vanessa Rojas,,https://smoothcomp.com/en/club/29838
SASDanielTavaresBJJAcademy,United States,,,https://smoothcomp.com/en/club/19001
OzoneBrazilianJiujitsu,2353 Walker Swinton Rd Suite D,Cliff White,,https://smoothcomp.com/en/club/19189
TheSharkTankBJJVinelandNJ,"950 N Main Rd,",William Bontcue,,https://smoothcomp.com/en/club/19244
BujutsuBahíaCampeche,"Calle 57 entre 18 y 16 colonia centro,",William Chávez,,https://smoothcomp.com/en/club/19385
10thPlanet-LasVegas,"1205 W Warm Springs Rd,",Joel Boyd,,https://smoothcomp.com/en/club/19412
FactionCombatives,"7641 E Guadalupe Rd,",Zach Ray,,https://smoothcomp.com/en/club/19561
GracieBarraMorganHill,"16145 Monterey Rd,",Ashley Proctor,,https://smoothcomp.com/en/club/19661
Mayko&amp;amp;KarenBJJ,"1635 W Camelback Rd, Phoenix, AZ 85015,",,,https://smoothcomp.com/en/club/19742
CaioTerraAcademy,"855 Park Ave,",Caio Terra,,https://smoothcomp.com/en/club/19743
CrossCollarJiuJitsu,"2114 Seabrook Circle,",Zack Hunter,,https://smoothcomp.com/en/club/20598
PortCityBrazilianJiuJitsu,"8 Greenleaf Woods Dr,",Justin Maynard,,https://smoothcomp.com/en/club/19595
GracieJiuJitsuLasVegas,"5243 W Charleston Blvd,",,,https://smoothcomp.com/en/club/19685
HeatherBraegger,756 S Main Street,Heather Braegger,,https://smoothcomp.com/en/club/19774
DefianceMartialArts,"756 S Main St,",Heather Braegger,,https://smoothcomp.com/en/club/19797
BjjMingo/MSBJJ,"Santo Domingo,",Jorge Aguilar,,https://smoothcomp.com/en/club/20141
LionsDenMartialArts,"501 Columbia Turnpike,",Caleb Svingala,,https://smoothcomp.com/en/club/20146
EmpowerBJJ,"374 Washington St,",Ray Moore,,https://smoothcomp.com/en/club/20180
B.C.JiuJitsu,"27 E. Industrial blvd.,",Ben Phillips,,https://smoothcomp.com/en/club/20204
PeakJiu-Jitsu,"178 W Main St,",Danielle Weigand,,https://smoothcomp.com/en/club/20293
WhiteDragonMartialArts,"7127 University Ave,",Andrew Truong,,https://smoothcomp.com/en/club/20427
SBGBozeman,"610 Professional Dr Unit 1,",Ricky Davison,,https://smoothcomp.com/en/club/30598
TheWinchesterJiuJitsuAcademy,"1914 S Loudoun St,",Olivia Schauer,,https://smoothcomp.com/en/club/30735
RenzoGracieLakeHouston,"14555 W Lake Houston Pkwy,",Marcus Bezek,,https://smoothcomp.com/en/club/31224
CLUBeEthosEastLAJiuJitsu,"3660 E. 1ST STREET ,",Ron Mukai,,https://smoothcomp.com/en/club/33630
RTSCTRAININGCENTER,6909 Engle Road,RTSC Training Center RTSC TRAINING CENTER,,https://smoothcomp.com/en/club/33967
HighlandsJudoDojo,"15612 SE 128th St, Renton, WA 98059,",Tom Tran,,https://smoothcomp.com/en/club/35276
TitanesTeam,"Ignacio Mariscal 6 Col Constitucion,",Luis Gutierrez,,https://smoothcomp.com/en/club/35885
GracieHumaitaHuntsville,"227 Hwy 75 North,",Ryan Reed,,https://smoothcomp.com/en/club/35933
"GracieBarraChilliwack,BC","45945 Wellington Ave, Chilliwack",Rafael Pacheco,,https://smoothcomp.com/en/club/36785
TeamDNABJJ,"2001 Thickson Rd S, Whitby, ON L1N 6J3,",Landon Clements,,https://smoothcomp.com/en/club/38901
ParagonBrazilianJiuJitsu,United States,,,https://smoothcomp.com/en/club/20614
PrimalMKE,"2028 S 55th St,",Scott Sievewright,,https://smoothcomp.com/en/club/20712
ControlJiuJitsu,United States,,,https://smoothcomp.com/en/club/20778
RelsonGracieRonnShirakiAcademy,"737 Kapahulu Ave,",,,https://smoothcomp.com/en/club/20807
GladiatorsAcademyofYoungsville,United States,,,https://smoothcomp.com/en/club/20932
RodriguezBrazilianJiuJitsu,United States,,,https://smoothcomp.com/en/club/21035
YamasakiAcademyWoodbridge,"1940 Daniel Stuart Sq,",Joe Cunningham,,https://smoothcomp.com/en/club/21141
SeattleJiu-JitsuAcademy,"1020 1st Ave S,",David Stegman,,https://smoothcomp.com/en/club/21169
"AlphaBrazilianJiuJitsu(Chantilly,VA)","4455 Brookfield Corporate Dr. Ste 200,",Thomas Merryman,,https://smoothcomp.com/en/club/21239
RTMartialArtsJensenBeach,3213 NW Federal Highway,Jonathan Juri,,https://smoothcomp.com/en/club/21283
ShebaroJiu-Jitsu,United States,,,https://smoothcomp.com/en/club/20444
OceanStateBJJ,"12 Valley St,",Benjamin Piela,,https://smoothcomp.com/en/club/20594
GracieBarraAcworth,United States,,,https://smoothcomp.com/en/club/20612
ElectricCityMMA,United States,,,https://smoothcomp.com/en/club/20624
GracieJiuJitsuSarasotaAcademy,"4952 Fruitville Rd,",Mike Healy,,https://smoothcomp.com/en/club/20639
NovemberTangoBJJ,"2100 Broadway Ave,",Nick Taylor,,https://smoothcomp.com/en/club/20726
TheJungleMMA,United States,,,https://smoothcomp.com/en/club/20772
BristolJiuJitsu,"100 Travelite Rd Suite 4 5, Bristol, VA 24201,",Kevin Worley,,https://smoothcomp.com/en/club/20844
WorkshopHonolulu,United States,Scott Miyamoto,,https://smoothcomp.com/en/club/21077
BTTCanadaVaudreuil,"980 Saint-Charles, Suite 118",Victor Russo,,https://smoothcomp.com/en/club/21137
TeamWarrior,Norte 2 #295 ESQ,JORGE RODRÍGUEZ,,https://smoothcomp.com/en/club/39837
AdasJiuJitsuAcademy,"649 Lowell St, Peabody, MA 01960,",,,https://smoothcomp.com/en/club/41166
TKDFAMILYFITNESS,3437 N. Hiatus Rd.,TANIA MARBALLIE,,https://smoothcomp.com/en/club/43883
CarlsonGracieChicago,United States,,,https://smoothcomp.com/en/club/3693
SantaTeresaJiu-Jitsu,"Santa Teresa ,",Cesar Cespedes,,https://smoothcomp.com/en/club/3897
GRACIESOUTHBAYJIU-JITSU,United States,JONNATAS ARAUJO DA SILVA,,https://smoothcomp.com/en/club/3956
ViannaBrothers,United States,Cecilia Rios,,https://smoothcomp.com/en/club/4020
MMAFFC,United States,Randall Mulkins,,https://smoothcomp.com/en/club/4938
FusionFitnessMMA,United States,Jeffrey Kim,,https://smoothcomp.com/en/club/6121
JiuJitsuNation,United States,,,https://smoothcomp.com/en/club/6318
TeamBalance,United States,,,https://smoothcomp.com/en/club/21442
CavaloClubBrazilianJiu-Jitsu,Barquero Building,Yabiel Gonzalez,,https://smoothcomp.com/en/club/21615
TongDragonMMA/CabeçaBJJ,"5 Helmly St,",Eric Colon,,https://smoothcomp.com/en/club/21616
TheLab/OteriBJJ,United States,,,https://smoothcomp.com/en/club/21670
TerrinhaDraculinoTeam,United States,,,https://smoothcomp.com/en/club/21687
100%martialarts,"1025 Notre-Dame Street, P.O. Box 1590,",,,https://smoothcomp.com/en/club/21704
PatenaudeMartialArts,Canada,Peter Lahaie,,https://smoothcomp.com/en/club/21749
10thPlanetOakland,"301 8th St,",Michael Hillebrand,,https://smoothcomp.com/en/club/21919
10THPLANETROUTE662,"11787 Foothill Blvd,",Gustavo Zaldivar,,https://smoothcomp.com/en/club/21983
BigCountryMMA,"8 1/2 Durham St E,",Marissa Hembruff,,https://smoothcomp.com/en/club/22116
YamasakiAcademyWoodbridge,"1940 Daniel Stuart Sq,",Joe Cunningham,,https://smoothcomp.com/en/club/21141
ACEMMAFITNESSORLANDO,"2252 S Kirkman Rd,",Marcus Pereira,,https://smoothcomp.com/en/club/21266
HighRoadBrazilianJiuJitsu,United States,,,https://smoothcomp.com/en/club/21458
IceDragonBrazillianJiu-JitsuandKickboxing,"1341 S 20th St,",Ryan Ressler,,https://smoothcomp.com/en/club/21560
CavaloClubBrazilianJiu-Jitsu,Barquero Building,Yabiel Gonzalez,,https://smoothcomp.com/en/club/21615
JulioBindaBJJ,United States,,,https://smoothcomp.com/en/club/21658
VermontBJJ,United States,,,https://smoothcomp.com/en/club/21666
PatenaudeMartialArts,Canada,Peter Lahaie,,https://smoothcomp.com/en/club/21749
GroundZeroGlenwoodSprings,"51241 Hwy 6,",Thomas Uylenbroek,,https://smoothcomp.com/en/club/21916
BlackLotusBJJA,"22241 Lorain Rd,",Tyler Sturgeon,,https://smoothcomp.com/en/club/21957
WAMMA-Brandon,Canada,Erin Chartrand,,https://smoothcomp.com/en/club/6838
OneCombatAcademy,United States,Apollo Swanson,,https://smoothcomp.com/en/club/7061
KatoJiuJitsu,United States,Jose Lima,,https://smoothcomp.com/en/club/8403
NunezJiuJitsu,"3800 Main St. ,",Ladell Hampton,,https://smoothcomp.com/en/club/9063
SteelMMA,"5910 Santo Rd.,",Holly Boynton,,https://smoothcomp.com/en/club/9167
BUDō-NorthwestJiu-JitsuAcademyVancouver,"3163 Kingsway,",Scott Boudreau,,https://smoothcomp.com/en/club/10303
WestCoastMartialArtsMapleRidge,"22760 Lougheed Hwy,",Test Testtoo,,https://smoothcomp.com/en/club/10495
LINICJiuJitsu,"75 Orchard Park Dr,",James Linic,,https://smoothcomp.com/en/club/10795
RoninBJJCT,"1175 State Street ,",Luis Figueroa,,https://smoothcomp.com/en/club/10806
DCOMMAFitness,"7239 Bradburn Blvd,",Michael Lambert,,https://smoothcomp.com/en/club/10986
NaptownBJJ,"500 N Meridian St,",,,https://smoothcomp.com/en/club/22133
MAFABJJ,"2295 Dunwin Dr,",Jonathan Fiore,,https://smoothcomp.com/en/club/22249
TopLevelMartialArts,"127 Portage Trl, Cuyahoga Falls, OH 44221,",William Jones,,https://smoothcomp.com/en/club/22287
CarolinaCombatives,"1484 Pearman Dairy Road Anderson, SC 29625,",Trent Praytor,,https://smoothcomp.com/en/club/22341
UFCMamaroneck,"why do i know this,",Troy Neild,,https://smoothcomp.com/en/club/22353
CheckmatNorthCarolina,"5309 Lebanon Rd,",Bobby Ta,,https://smoothcomp.com/en/club/22382
MachinesMartialartsacademy,"Calle 10 609 PO89420,",,,https://smoothcomp.com/en/club/22448
ChandlerMMA,"Chandler,",Joseph Bowers,,https://smoothcomp.com/en/club/22636
InfinityMartialArts,"2109 E Division St,",,,https://smoothcomp.com/en/club/22764
XFC/TeamApocalypse/TeamWolfpackAlliance,"17 N Front St,",Joe Gudinas,,https://smoothcomp.com/en/club/22820
Métropolitain,Canada,,,https://smoothcomp.com/en/club/22034
LargeMartialArts,"60 Armstrong Ave,",Mike Large,,https://smoothcomp.com/en/club/22146
Don’tSurviveThriveAcademy,"181 Stradbrook Ave.,",Dion Estoesta,,https://smoothcomp.com/en/club/22331
LouisianaBlackBeltAcademy,"1605 Benton Rd,",William Hoskins,,https://smoothcomp.com/en/club/22770
RoninJiuJitsuWhittier,"6729 Comstock Ave,",Valerie Estrada,,https://smoothcomp.com/en/club/22779
CaliStyleMMA,"155 SE 14th St,",Kimberly Murillo,,https://smoothcomp.com/en/club/22859
AtlanticMMA,"1012 3rd Ave NW,",Erick Rivera-Vargas,,https://smoothcomp.com/en/club/22882
WOLFBrazilianJiu-JitsuToronto,"1287 St Clair Avenue West,",Gary C,,https://smoothcomp.com/en/club/23005
AlexWilkie'sMartialArtsAcademy,"783 E. Main Street, Building 30E,",,,https://smoothcomp.com/en/club/23176
TheMastersMartialArtAcademy,"8410 US-42,",Unknown User Kriti,,https://smoothcomp.com/en/club/23181
TrifectaMMA,"65 School Street Quincy MA 02169,",Anna Dubey,,https://smoothcomp.com/en/club/12442
AcademyofGrind,"418 SE 8th street unit B8,",,,https://smoothcomp.com/en/club/12543
CarnicellaMMA,"308 Colfax Ave,",Mariah Castro,,https://smoothcomp.com/en/club/15160
ImpactMartialArtsAcademy,"3877 Holland Road Suite 400,",Ervin Quintin,,https://smoothcomp.com/en/club/15317
SpartanNation,"802 S Portland,",Tyler Leonhardt,,https://smoothcomp.com/en/club/15693
OregonTriadBrazilianJiu-Jitsu,"1245 Washington St SW,",Vladimir Fox-Cisco,,https://smoothcomp.com/en/club/16360
AestheticTemple,400 Swenson Dr.,Michael Medrano,,https://smoothcomp.com/en/club/16858
Dojo1MartialArtsAcademy,"3900 Oneida St,",Len Sonia,,https://smoothcomp.com/en/club/16892
AllianceCoralSprings,"4674 Coral Ridge Dr,",Patrick Simpson,,https://smoothcomp.com/en/club/20025
RobertoTraven,United States,,,https://smoothcomp.com/en/club/21041
PrecisionMixedMartialArts,"15-842 Victoria St N,",Wesley Wood,,https://smoothcomp.com/en/club/22972
GracieBarraCelebration,"1420 Celebration Blvd. Suite 108,",Rodrigo Frezza,,https://smoothcomp.com/en/club/23406
OriginBrazilianJiu-Jitsu,"Rice Lake,",,,https://smoothcomp.com/en/club/23572
AmericanKillerBeesHQ,"249 Babcock St,",Kimberly Que,,https://smoothcomp.com/en/club/23646
PrecisionJiuJitsuAcademy,"6454 Tupelo Dr,",Natrian Maxwell,,https://smoothcomp.com/en/club/23730
AmericanTopTeam-TeamLima,"1320 Pleasant Hill Road,",Devon Graham,,https://smoothcomp.com/en/club/24021
SPARTAKATL,"11130 State Bridge Rd,",Iskra Drozdzik,,https://smoothcomp.com/en/club/24092
JacksonvilleBrazilianJiu-Jitsu,"696 Atlantic Blvd,",Nelson Willis,,https://smoothcomp.com/en/club/24154
